CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.336.701/0001-04;2019-12-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;91565;2020-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91565
00.354.053/0001-00;2019-12-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;DFP;91805;2020-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91805
00.359.742/0001-08;2019-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;91626;2020-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91626
00.359.742/0001-08;2019-12-31;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;93381;2020-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93381
00.383.281/0001-09;2019-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;91472;2020-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91472
00.389.481/0001-79;2019-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;DFP;91453;2020-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91453
00.416.968/0001-01;2019-12-31;1;BANCO INTER S.A.;024406;DFP;90917;2020-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90917
00.545.378/0001-70;2019-12-31;1;SERRA AZUL WATER PARK SA;014966;DFP;92092;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92092
00.545.378/0001-70;2019-12-31;2;SERRA AZUL WATER PARK SA;014966;DFP;92455;2020-04-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92455
00.622.416/0001-41;2019-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DFP;91613;2020-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91613
00.644.907/0001-93;2019-12-31;1;INVESTCO S.A.;018589;DFP;91060;2020-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91060
00.743.065/0001-27;2019-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;92518;2020-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92518
00.776.574/0001-56;2019-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;91145;2020-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91145
00.776.574/0001-56;2019-12-31;2;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;91171;2020-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91171
00.861.626/0001-92;2019-12-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;DFP;91390;2020-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91390
00.864.214/0001-06;2019-12-31;1;ENERGISA S.A.;015253;DFP;91536;2020-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91536
00.864.214/0001-06;2019-12-31;2;ENERGISA S.A.;015253;DFP;91629;2020-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91629
00.897.864/0001-58;2019-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;91413;2020-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91413
00.924.429/0001-75;2019-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;93665;2020-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93665
00.938.574/0001-05;2019-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;91549;2020-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91549
00.974.211/0001-25;2019-12-31;1;LINHA AMARELA S.A. - LAMSA;024937;DFP;92338;2020-04-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92338
00.979.969/0001-56;2019-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;90803;2020-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90803
01.027.058/0001-91;2019-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;90619;2020-01-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90619
01.027.058/0001-91;2019-12-31;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;91222;2020-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91222
01.083.200/0001-18;2019-12-31;1;NEOENERGIA S.A.;015539;DFP;91020;2020-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91020
01.104.937/0001-70;2019-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;91941;2020-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91941
01.107.327/0001-20;2019-12-31;1;BBM LOGÍSTICA S.A.;024660;DFP;90898;2020-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90898
01.258.944/0001-26;2019-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;91127;2020-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91127
01.319.044/0001-41;2019-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;92085;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92085
01.417.222/0001-77;2019-12-31;1;MRS LOGISTICA S.A.;017949;DFP;91827;2020-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91827
01.543.032/0001-04;2019-12-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;DFP;97107;2020-09-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97107
01.545.826/0001-07;2019-12-31;1;GAFISA S.A.;016101;DFP;91877;2020-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91877
01.548.981/0001-79;2019-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;90971;2020-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90971
01.599.101/0001-93;2019-12-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DFP;95998;2020-09-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=95998
01.616.929/0001-02;2019-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;91468;2020-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91468
01.838.723/0001-27;2019-12-31;1;BRF S.A.;016292;DFP;91304;2020-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91304
01.838.723/0001-27;2019-12-31;2;BRF S.A.;016292;DFP;91306;2020-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91306
01.851.771/0001-55;2019-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;91584;2020-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91584
01.851.771/0001-55;2019-12-31;2;524 PARTICIPACOES S.A.;016284;DFP;91654;2020-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91654
01.858.774/0001-10;2019-12-31;1;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;90794;2020-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90794
01.858.774/0001-10;2019-12-31;2;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;90807;2020-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90807
01.896.779/0001-38;2019-12-31;1;CSU DIGITAL S.A.;020044;DFP;91497;2020-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91497
01.917.818/0001-36;2019-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;91543;2020-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91543
01.938.783/0001-11;2019-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;91883;2020-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91883
01.957.772/0001-89;2019-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;92094;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92094
01.971.614/0001-83;2019-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;92327;2020-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92327
01.989.044/0001-59;2019-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;92088;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92088
02.016.440/0001-62;2019-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;91445;2020-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91445
02.016.440/0001-62;2019-12-31;2;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;91484;2020-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91484
02.062.747/0001-08;2019-12-31;1;SUDESTE S.A.;016586;DFP;91637;2020-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91637
02.084.220/0001-76;2019-12-31;1;NUMERAL 80 PARTICIPAÇÕES S.A.;016446;DFP;91394;2020-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91394
02.105.040/0001-23;2019-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;92040;2020-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92040
02.149.205/0001-69;2019-12-31;1;PORTO SEGURO S.A.;016659;DFP;90699;2020-02-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90699
02.162.616/0001-94;2019-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;91576;2020-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91576
02.193.750/0001-52;2019-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;91961;2020-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91961
02.201.787/0001-85;2019-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;92129;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92129
02.217.319/0001-07;2019-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;91638;2020-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91638
02.221.531/0001-30;2019-12-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;DFP;91404;2020-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91404
02.222.736/0001-30;2019-12-31;1;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;019011;DFP;91520;2020-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91520
02.258.422/0001-97;2019-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;94583;2020-07-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=94583
02.281.836/0001-37;2019-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;91962;2020-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91962
02.286.479/0001-08;2019-12-31;1;LOCALIZA FLEET S.A.;024813;DFP;91475;2020-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91475
02.291.077/0001-93;2019-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;91612;2020-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91612
02.302.100/0001-06;2019-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;91061;2020-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91061
02.302.101/0001-42;2019-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;91691;2020-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91691
02.318.346/0001-68;2019-12-31;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;DFP;91663;2020-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91663
02.328.280/0001-97;2019-12-31;1;ELEKTRO REDES S.A.;017485;DFP;91016;2020-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91016
02.338.534/0001-58;2019-12-31;1;LONGDIS S.A.;017434;DFP;108512;2021-09-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108512
02.351.144/0001-18;2019-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;92124;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92124
02.351.877/0001-52;2019-12-31;1;LWSA S/A;024910;DFP;91824;2020-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91824
02.357.251/0001-53;2019-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;024872;DFP;91628;2020-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91628
02.365.069/0001-44;2019-12-31;1;PADTEC HOLDING S.A.;018414;DFP;91784;2020-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91784
02.382.073/0001-10;2019-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;91087;2020-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91087
02.387.241/0001-60;2019-12-31;1;RUMO S.A.;017450;DFP;90947;2020-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90947
02.397.080/0001-96;2019-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;91004;2020-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91004
02.415.408/0001-50;2019-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DFP;91389;2020-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91389
02.421.421/0001-11;2019-12-31;1;TIM S.A.;024929;DFP;91425;2020-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91425
02.429.144/0001-93;2019-12-31;1;CPFL ENERGIA S.A.;018660;DFP;91443;2020-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91443
02.451.848/0001-62;2019-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;91387;2020-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91387
02.451.848/0001-62;2019-12-31;2;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;93083;2020-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93083
02.474.103/0001-19;2019-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;91044;2020-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91044
02.474.103/0001-19;2019-12-31;2;ENGIE BRASIL ENERGIA S.A.;017329;DFP;91118;2020-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91118
02.502.844/0001-66;2019-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;91141;2020-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91141
02.509.186/0001-34;2019-12-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DFP;91782;2020-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91782
02.509.491/0001-26;2019-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DFP;91214;2020-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91214
02.558.115/0001-21;2019-12-31;1;TIM PARTICIPACOES S.A.;017639;DFP;90896;2020-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90896
02.558.157/0001-62;2019-12-31;1;TELEFÔNICA BRASIL S.A;017671;DFP;91063;2020-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91063
02.591.787/0001-39;2019-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DFP;107327;2021-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107327
02.604.860/0001-60;2019-12-31;1;INNCORP S.A.;017558;DFP;97114;2020-09-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97114
02.604.860/0001-60;2019-12-31;2;INNCORP S.A.;017558;DFP;97305;2020-09-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=97305
02.643.896/0001-52;2019-12-31;1;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;018430;DFP;91944;2020-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91944
02.664.042/0001-52;2019-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DFP;91456;2020-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=91456
02.682.287/0001-02;2019-12-31;1;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;018554;DFP;90772;2020-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90772
02.724.983/0001-34;2019-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DFP;92046;2020-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92046
02.736.470/0001-43;2019-12-31;1;CONFIANZA SECURITIZADORA SA;018236;DFP;92077;2020-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92077
02.736.470/0001-43;2019-12-31;2;CONFIANZA SECURITIZADORA SA;018236;DFP;92234;2020-04-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=92234
02.762.113/0001-50;2019-12-31;1;BRAZILIAN FINANCE E REAL ESTATE S.A.;017922;DFP;90769;2020-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=90769
