CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
01.417.222/0001-77;2020-12-31;1;MRS LOGISTICA S.A.;017949;DFP;102196;2021-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102196
01.468.594/0001-22;2020-12-31;1;LG INFORMÁTICA S.A.;025666;DFP;99988;2021-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99988
01.543.032/0001-04;2020-12-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;DFP;100430;2021-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100430
01.545.826/0001-07;2020-12-31;1;GAFISA S.A.;016101;DFP;101001;2021-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=101001
01.548.981/0001-79;2020-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;99960;2021-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99960
01.599.101/0001-93;2020-12-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DFP;100480;2021-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100480
01.616.929/0001-02;2020-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;100857;2021-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100857
01.616.929/0001-02;2020-12-31;2;SANEAMENTO DE GOIAS SA;019186;DFP;100912;2021-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100912
01.838.723/0001-27;2020-12-31;1;BRF S.A.;016292;DFP;100468;2021-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100468
01.851.771/0001-55;2020-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;100650;2021-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100650
01.896.779/0001-38;2020-12-31;1;CSU DIGITAL S.A.;020044;DFP;100678;2021-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100678
01.917.818/0001-36;2020-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;102066;2021-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102066
01.938.783/0001-11;2020-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;102334;2021-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102334
01.957.772/0001-89;2020-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;102514;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102514
01.971.614/0001-83;2020-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;102596;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102596
01.989.044/0001-59;2020-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;102487;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102487
02.016.440/0001-62;2020-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;102246;2021-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102246
02.062.747/0001-08;2020-12-31;1;SUDESTE S.A.;016586;DFP;100734;2021-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100734
02.105.040/0001-23;2020-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;102466;2021-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102466
02.149.205/0001-69;2020-12-31;1;PORTO SEGURO S.A.;016659;DFP;99981;2021-02-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=99981
02.149.205/0001-69;2020-12-31;2;PORTO SEGURO S.A.;016659;DFP;100101;2021-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100101
02.149.205/0001-69;2020-12-31;3;PORTO SEGURO S.A.;016659;DFP;100458;2021-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100458
02.162.616/0001-94;2020-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;102277;2021-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102277
02.193.750/0001-52;2020-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;102107;2021-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102107
02.201.787/0001-85;2020-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;102554;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102554
02.217.319/0001-07;2020-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;100613;2021-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100613
02.221.531/0001-30;2020-12-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;DFP;100686;2021-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100686
02.255.187/0001-08;2020-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DFP;103827;2021-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103827
02.258.422/0001-97;2020-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;107138;2021-08-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107138
02.281.836/0001-37;2020-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;102349;2021-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102349
02.286.479/0001-08;2020-12-31;1;LOCALIZA FLEET S.A.;024813;DFP;102166;2021-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102166
02.291.077/0001-93;2020-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;100616;2021-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100616
02.302.100/0001-06;2020-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;100310;2021-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100310
02.302.101/0001-42;2020-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;102088;2021-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102088
02.318.346/0001-68;2020-12-31;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;DFP;100783;2021-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100783
02.328.280/0001-97;2020-12-31;1;ELEKTRO REDES S.A.;017485;DFP;100041;2021-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100041
02.338.534/0001-58;2020-12-31;1;LONGDIS S.A.;017434;DFP;108707;2021-09-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108707
02.351.144/0001-18;2020-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;100790;2021-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100790
02.351.877/0001-52;2020-12-31;1;LWSA S/A;024910;DFP;102187;2021-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102187
02.357.251/0001-53;2020-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;024872;DFP;101039;2021-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=101039
02.365.069/0001-44;2020-12-31;1;PADTEC HOLDING S.A.;018414;DFP;100118;2021-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100118
02.382.073/0001-10;2020-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;100306;2021-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100306
02.387.241/0001-60;2020-12-31;1;RUMO S.A.;017450;DFP;100140;2021-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100140
02.387.241/0001-60;2020-12-31;2;RUMO S.A.;017450;DFP;105707;2021-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105707
02.397.080/0001-96;2020-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;100049;2021-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100049
02.415.408/0001-50;2020-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DFP;100688;2021-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100688
02.421.421/0001-11;2020-12-31;1;TIM S.A.;024929;DFP;100058;2021-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100058
02.429.144/0001-93;2020-12-31;1;CPFL ENERGIA S.A.;018660;DFP;102241;2021-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102241
02.429.144/0001-93;2020-12-31;2;CPFL ENERGIA S.A.;018660;DFP;102515;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102515
02.451.848/0001-62;2020-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;100685;2021-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100685
02.474.103/0001-19;2020-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;100132;2021-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100132
02.474.103/0001-19;2020-12-31;2;ENGIE BRASIL ENERGIA S.A.;017329;DFP;102963;2021-04-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102963
02.502.844/0001-66;2020-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;100954;2021-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100954
02.509.186/0001-34;2020-12-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DFP;102122;2021-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102122
02.509.186/0001-34;2020-12-31;2;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DFP;104342;2021-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104342
02.509.491/0001-26;2020-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DFP;100824;2021-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100824
02.558.157/0001-62;2020-12-31;1;TELEFÔNICA BRASIL S.A;017671;DFP;100383;2021-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100383
02.560.878/0001-07;2020-12-31;1;HOSPITAL ANCHIETA S.A.;026468;DFP;108543;2021-09-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108543
02.591.787/0001-39;2020-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DFP;108462;2021-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108462
02.635.522/0001-95;2020-03-31;1;JALLES MACHADO S.A.;025496;DFP;98983;2021-01-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=98983
02.643.896/0001-52;2020-12-31;1;REAL AI PIC SEC DE CREDITOS IMOBILIARIO S.A.;018430;DFP;102500;2021-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=102500
02.664.042/0001-52;2020-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DFP;101011;2021-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=101011
