CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.354.053/0001-00;2018-12-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;DFP;81757;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81757
00.359.742/0001-08;2018-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;81092;2019-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81092
00.359.742/0001-08;2018-12-31;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;82446;2019-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82446
00.359.742/0001-08;2018-12-31;3;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;93376;2020-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=93376
00.383.281/0001-09;2018-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;81574;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81574
00.383.281/0001-09;2018-12-31;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;83913;2019-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83913
00.383.281/0001-09;2018-12-31;3;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;84805;2019-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84805
00.383.281/0001-09;2018-12-31;4;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;84816;2019-06-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=84816
00.389.481/0001-79;2018-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;DFP;87042;2019-08-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87042
00.416.968/0001-01;2018-12-31;1;BANCO INTER S.A.;024406;DFP;80283;2019-01-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80283
00.416.968/0001-01;2018-12-31;2;BANCO INTER S.A.;024406;DFP;81119;2019-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81119
00.514.998/0001-42;2018-12-31;1;ELETRON S.A.;016209;DFP;81584;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81584
00.545.378/0001-70;2018-12-31;1;SERRA AZUL WATER PARK SA;014966;DFP;81897;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81897
00.622.416/0001-41;2018-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DFP;81166;2019-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81166
00.644.907/0001-93;2018-12-31;1;INVESTCO S.A.;018589;DFP;80939;2019-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80939
00.644.907/0001-93;2018-12-31;2;INVESTCO S.A.;018589;DFP;81160;2019-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81160
00.743.065/0001-27;2018-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;81886;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81886
00.776.574/0001-56;2018-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;81382;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81382
00.861.626/0001-92;2018-12-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;DFP;81605;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81605
00.861.626/0001-92;2018-12-31;2;CONC RODOVIA PRES. DUTRA S.A.;019577;DFP;87242;2019-09-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87242
00.864.214/0001-06;2018-12-31;1;ENERGISA S.A.;015253;DFP;81332;2019-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81332
00.864.214/0001-06;2018-12-31;2;ENERGISA S.A.;015253;DFP;81388;2019-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81388
00.897.864/0001-58;2018-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;80974;2019-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80974
00.924.429/0001-75;2018-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;81853;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81853
00.924.429/0001-75;2018-12-31;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;82266;2019-04-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82266
00.938.574/0001-05;2018-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;81093;2019-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81093
00.974.211/0001-25;2018-12-31;1;LINHA AMARELA S.A. - LAMSA;024937;DFP;88925;2019-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88925
00.979.969/0001-56;2018-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;80388;2019-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80388
01.027.058/0001-91;2018-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;80339;2019-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80339
01.083.200/0001-18;2018-12-31;1;NEOENERGIA S.A.;015539;DFP;80689;2019-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80689
01.083.200/0001-18;2018-12-31;2;NEOENERGIA S.A.;015539;DFP;82332;2019-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82332
01.104.937/0001-70;2018-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;81619;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81619
01.107.327/0001-20;2018-12-31;1;BBM LOGÍSTICA S.A.;024660;DFP;81760;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81760
01.258.943/0001-81;2018-12-31;1;ITAITINGA PARTICIPACOES S.A.;015865;DFP;81716;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81716
01.258.944/0001-26;2018-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;80844;2019-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80844
01.258.945/0001-70;2018-12-31;1;GRUCAI PARTICIPACOES S.A.;015695;DFP;81715;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81715
01.319.044/0001-41;2018-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;81758;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81758
01.417.222/0001-77;2018-12-31;1;MRS LOGISTICA S.A.;017949;DFP;81371;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81371
01.545.826/0001-07;2018-12-31;1;GAFISA S.A.;016101;DFP;81704;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81704
01.545.826/0001-07;2018-12-31;2;GAFISA S.A.;016101;DFP;82002;2019-04-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82002
01.548.981/0001-79;2018-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;80546;2019-02-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80546
01.548.981/0001-79;2018-12-31;2;INVESTIMENTOS BEMGE S.A.;006041;DFP;80640;2019-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80640
01.616.929/0001-02;2018-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;81701;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81701
01.616.929/0001-02;2018-12-31;2;SANEAMENTO DE GOIAS SA;019186;DFP;88734;2019-10-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88734
01.838.723/0001-27;2018-12-31;1;BRF S.A.;016292;DFP;80955;2019-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80955
01.838.723/0001-27;2018-12-31;2;BRF S.A.;016292;DFP;80959;2019-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80959
01.851.771/0001-55;2018-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;81357;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81357
01.858.774/0001-10;2018-12-31;1;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;80608;2019-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80608
01.896.779/0001-38;2018-12-31;1;CSU DIGITAL S.A.;020044;DFP;80927;2019-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80927
01.917.818/0001-36;2018-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;81729;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81729
01.938.783/0001-11;2018-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;81424;2019-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81424
01.957.772/0001-89;2018-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;81933;2019-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81933
01.971.614/0001-83;2018-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;82174;2019-04-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82174
01.989.044/0001-59;2018-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;81768;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81768
02.016.440/0001-62;2018-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;81698;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81698
02.062.747/0001-08;2018-12-31;1;SUDESTE S.A.;016586;DFP;81354;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81354
02.084.220/0001-76;2018-12-31;1;NUMERAL 80 PARTICIPAÇÕES S.A.;016446;DFP;80818;2019-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80818
02.105.040/0001-23;2018-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;81184;2019-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81184
02.149.205/0001-69;2018-12-31;1;PORTO SEGURO S.A.;016659;DFP;80428;2019-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80428
02.162.616/0001-94;2018-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;81413;2019-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81413
02.193.750/0001-52;2018-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;81753;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81753
02.201.787/0001-85;2018-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;81680;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81680
02.217.319/0001-07;2018-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;81341;2019-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81341
02.221.531/0001-30;2018-12-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;DFP;81877;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81877
02.222.736/0001-30;2018-12-31;1;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;019011;DFP;83043;2019-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83043
02.258.422/0001-97;2018-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;85169;2019-06-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=85169
02.281.836/0001-37;2018-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;81795;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81795
02.281.836/0001-37;2018-12-31;2;TRANSNORDESTINA LOGISTICA SA;020443;DFP;81811;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81811
02.286.479/0001-08;2018-12-31;1;LOCALIZA FLEET S.A.;024813;DFP;86948;2019-09-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=86948
02.291.077/0001-93;2018-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;81837;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81837
02.291.077/0001-93;2018-12-31;2;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;82139;2019-04-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82139
02.291.077/0001-93;2018-12-31;3;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;83901;2019-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=83901
02.302.100/0001-06;2018-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;80941;2019-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80941
02.302.101/0001-42;2018-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;81422;2019-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81422
02.318.346/0001-68;2018-12-31;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;DFP;81488;2019-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81488
02.318.346/0001-68;2018-12-31;2;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;DFP;81949;2019-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81949
02.328.280/0001-97;2018-12-31;1;ELEKTRO REDES S.A.;017485;DFP;80669;2019-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80669
02.338.534/0001-58;2018-12-31;1;LONGDIS S.A.;017434;DFP;81876;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81876
02.351.144/0001-18;2018-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;81305;2019-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81305
02.351.877/0001-52;2018-12-31;1;LWSA S/A;024910;DFP;89994;2020-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=89994
02.357.251/0001-53;2018-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;024872;DFP;85653;2019-09-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=85653
02.365.069/0001-44;2018-12-31;1;PADTEC HOLDING S.A.;018414;DFP;81457;2019-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81457
02.373.517/0001-51;2018-12-31;1;LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL;023434;DFP;82144;2019-04-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82144
02.382.073/0001-10;2018-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;81891;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81891
02.387.241/0001-60;2018-12-31;1;RUMO S.A.;017450;DFP;80625;2019-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80625
02.387.241/0001-60;2018-12-31;2;RUMO S.A.;017450;DFP;80645;2019-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80645
02.397.080/0001-96;2018-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;80673;2019-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80673
02.415.408/0001-50;2018-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DFP;81607;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81607
02.421.421/0001-11;2018-12-31;1;TIM S.A.;024929;DFP;88961;2020-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88961
02.429.144/0001-93;2018-12-31;1;CPFL ENERGIA S.A.;018660;DFP;81697;2019-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81697
02.451.848/0001-62;2018-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;81606;2019-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81606
02.465.783/0001-04;2018-12-31;1;FUTURETEL S.A. - EM LIQUIDAÇÃO;017388;DFP;81937;2019-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81937
02.465.783/0001-04;2018-12-31;2;FUTURETEL S.A. - EM LIQUIDAÇÃO;017388;DFP;82505;2019-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82505
02.474.103/0001-19;2018-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;80753;2019-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80753
02.502.844/0001-66;2018-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;80862;2019-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=80862
02.509.186/0001-34;2018-12-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DFP;81864;2019-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81864
02.509.491/0001-26;2018-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DFP;81219;2019-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=81219
