CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.383.281/0001-09;2014-12-31;4;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;46004;2015-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=46004
00.514.998/0001-42;2014-12-31;1;ELETRON S.A.;016209;DFP;44980;2015-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44980
00.545.378/0001-70;2014-12-31;1;SERRA AZUL WATER PARK SA;014966;DFP;45684;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45684
00.622.416/0001-41;2014-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DFP;45142;2015-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45142
00.644.907/0001-93;2014-12-31;1;INVESTCO S.A.;018589;DFP;44442;2015-03-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44442
00.649.881/0001-76;2014-12-31;1;GTD PARTICIPACOES SA;014915;DFP;45628;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45628
00.743.065/0001-27;2014-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;45712;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45712
00.743.065/0001-27;2014-12-31;2;LITEL PARTICIPACOES S.A.;015091;DFP;45767;2015-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45767
00.776.574/0001-56;2014-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;44947;2015-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44947
00.776.574/0001-56;2014-12-31;2;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;45058;2015-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45058
00.861.626/0001-92;2014-12-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;DFP;44678;2015-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44678
00.864.214/0001-06;2014-12-31;1;ENERGISA S.A.;015253;DFP;45466;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45466
00.866.577/0001-80;2014-12-31;1;SAUIPE SA;015261;DFP;45501;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45501
00.897.864/0001-58;2014-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;45693;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45693
00.924.429/0001-75;2014-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;45320;2015-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45320
00.924.432/0001-99;2014-12-31;1;HOPI HARI SA;015377;DFP;47746;2015-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=47746
00.938.574/0001-05;2014-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;45503;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45503
00.938.574/0001-05;2014-12-31;2;CONC RIO-TERESOPOLIS S.A.;019208;DFP;45833;2015-04-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45833
00.979.969/0001-56;2014-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;44242;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44242
00.994.533/0001-36;2014-12-31;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;DFP;45906;2015-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45906
00.994.533/0001-36;2014-12-31;2;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;DFP;59478;2016-09-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59478
01.027.058/0001-91;2014-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;43681;2015-01-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43681
01.083.200/0001-18;2014-12-31;1;NEOENERGIA S.A.;015539;DFP;44282;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44282
01.083.200/0001-18;2014-12-31;2;NEOENERGIA S.A.;015539;DFP;67315;2017-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67315
01.083.200/0001-18;2014-12-31;3;NEOENERGIA S.A.;015539;DFP;70263;2017-11-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=70263
01.104.937/0001-70;2014-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;45424;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45424
01.258.943/0001-81;2014-12-31;1;ITAITINGA PARTICIPACOES S.A.;015865;DFP;45452;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45452
01.258.944/0001-26;2014-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;45999;2015-04-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45999
01.258.945/0001-70;2014-12-31;1;GRUCAI PARTICIPACOES S.A.;015695;DFP;45442;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45442
01.319.044/0001-41;2014-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;45653;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45653
01.414.107/0001-49;2014-12-31;1;ENERGIPAR PARTICIPAÇÕES S.A.;015849;DFP;44307;2015-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44307
01.417.222/0001-77;2014-12-31;1;MRS LOGISTICA S.A.;017949;DFP;45051;2015-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45051
01.545.826/0001-07;2014-12-31;1;GAFISA S.A.;016101;DFP;44395;2015-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44395
01.547.749/0001-16;2014-12-31;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;DFP;45671;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45671
01.548.981/0001-79;2014-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;43879;2015-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43879
01.608.571/0001-76;2014-12-31;1;BELAPART SA;016233;DFP;44984;2015-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44984
01.616.929/0001-02;2014-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;48437;2015-06-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=48437
01.654.604/0001-14;2014-12-31;1;CONCES DA ROD OSÓRIO-POA S/A - CONCEPA;017590;DFP;45330;2015-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45330
01.772.313/0001-20;2014-12-31;1;VALETRON SA;016225;DFP;44986;2015-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44986
01.838.723/0001-27;2014-12-31;1;BRF S.A.;016292;DFP;44337;2015-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44337
01.851.771/0001-55;2014-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;44094;2015-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44094
01.851.771/0001-55;2014-12-31;2;524 PARTICIPACOES S.A.;016284;DFP;44183;2015-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44183
01.858.774/0001-10;2014-12-31;1;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;44251;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44251
01.896.779/0001-38;2014-12-31;1;CSU DIGITAL S.A.;020044;DFP;44944;2015-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44944
01.917.705/0001-30;2014-12-31;1;AES ELPA S.A.;019313;DFP;44292;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44292
01.917.818/0001-36;2014-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;44832;2015-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44832
01.938.783/0001-11;2014-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;45361;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45361
01.957.772/0001-89;2014-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;45603;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45603
01.971.614/0001-83;2014-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;45601;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45601
01.989.044/0001-59;2014-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;45658;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45658
02.016.439/0001-38;2014-12-31;1;RIO GRANDE ENERGIA SA;016535;DFP;45346;2015-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45346
02.016.440/0001-62;2014-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;44286;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44286
02.062.747/0001-08;2014-12-31;1;SUDESTE S.A.;016586;DFP;44136;2015-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44136
02.062.747/0001-08;2014-12-31;2;SUDESTE S.A.;016586;DFP;44311;2015-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44311
02.084.220/0001-76;2014-12-31;1;NUMERAL 80 PARTICIPAÇÕES S.A.;016446;DFP;43954;2015-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=43954
02.105.040/0001-23;2014-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;44749;2015-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44749
02.107.946/0001-87;2014-12-31;1;TELEMAR PARTICIPAÇÕES SA;018678;DFP;45351;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45351
02.117.801/0001-67;2014-12-31;1;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;DFP;45688;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45688
02.149.205/0001-69;2014-12-31;1;PORTO SEGURO S.A.;016659;DFP;44087;2015-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44087
02.149.205/0001-69;2014-12-31;2;PORTO SEGURO S.A.;016659;DFP;44245;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44245
02.162.616/0001-94;2014-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;45650;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45650
02.162.616/0001-94;2014-12-31;2;UPTICK PARTICIPACOES S.A.;016624;DFP;68687;2017-09-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=68687
02.193.750/0001-52;2014-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;45637;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45637
02.201.787/0001-85;2014-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;45643;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45643
02.217.319/0001-07;2014-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;44093;2015-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44093
02.217.319/0001-07;2014-12-31;2;YBYRÁ CAPITAL S.A.;016705;DFP;44184;2015-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44184
02.221.531/0001-30;2014-12-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;DFP;44728;2015-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44728
02.222.736/0001-30;2014-12-31;1;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;019011;DFP;45359;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45359
02.258.422/0001-97;2014-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;46927;2015-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=46927
02.281.836/0001-37;2014-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;45052;2015-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45052
02.291.077/0001-93;2014-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;44940;2015-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44940
02.302.100/0001-06;2014-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;44441;2015-03-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44441
02.302.101/0001-42;2014-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;45425;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45425
02.312.604/0001-07;2014-12-31;1;DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO;016950;DFP;45469;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45469
02.318.346/0001-68;2014-12-31;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;DFP;44911;2015-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44911
02.328.280/0001-97;2014-12-31;1;ELEKTRO REDES S.A.;017485;DFP;44234;2015-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44234
02.338.534/0001-58;2014-12-31;1;LONGDIS S.A.;017434;DFP;45468;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45468
02.338.534/0001-58;2014-12-31;2;LONGDIS S.A.;017434;DFP;45607;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45607
02.351.144/0001-18;2014-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;45323;2015-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45323
02.363.917/0001-86;2014-12-31;1;RET PARTICIPACOES S.A.;017337;DFP;45463;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45463
02.363.917/0001-86;2014-12-31;2;RET PARTICIPACOES S.A.;017337;DFP;45473;2015-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45473
02.363.917/0001-86;2014-12-31;3;RET PARTICIPACOES S.A.;017337;DFP;45605;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45605
02.363.918/0001-20;2014-12-31;1;ZAIN PARTICIPACOES S.A.;017361;DFP;45618;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45618
02.365.069/0001-44;2014-12-31;1;PADTEC HOLDING S.A.;018414;DFP;45597;2015-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45597
02.366.097/0001-86;2014-12-31;1;VIANORTE S/A;021830;DFP;44354;2015-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44354
02.373.517/0001-51;2014-12-31;1;LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL;023434;DFP;45662;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45662
02.382.073/0001-10;2014-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;44525;2015-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44525
02.387.241/0001-60;2014-12-31;1;RUMO S.A.;017450;DFP;45746;2015-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=45746
02.387.241/0001-60;2014-12-31;2;RUMO S.A.;017450;DFP;53759;2016-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=53759
02.397.080/0001-96;2014-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;44284;2015-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44284
02.397.080/0001-96;2014-12-31;2;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;67297;2017-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=67297
02.415.408/0001-50;2014-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DFP;44680;2015-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=44680
