CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.336.701/0001-04;2017-12-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;72151;2018-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72151
00.336.701/0001-04;2017-12-31;2;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;72293;2018-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72293
00.336.701/0001-04;2017-12-31;3;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;72594;2018-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72594
00.354.053/0001-00;2017-12-31;1;KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL;015083;DFP;72803;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72803
00.359.742/0001-08;2017-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;71213;2018-01-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71213
00.359.742/0001-08;2017-12-31;2;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;87322;2019-09-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=87322
00.383.281/0001-09;2017-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;72224;2018-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72224
00.416.968/0001-01;2017-12-31;1;BANCO INTER S.A.;024406;DFP;73622;2018-05-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73622
00.514.998/0001-42;2017-12-31;1;ELETRON S.A.;016209;DFP;72834;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72834
00.545.378/0001-70;2017-12-31;1;SERRA AZUL WATER PARK SA;014966;DFP;73003;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73003
00.592.603/0001-20;2017-12-31;1;MAGNESITA MINERAÇÃO S.A.;024244;DFP;72460;2018-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72460
00.622.416/0001-41;2017-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DFP;72259;2018-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72259
00.644.907/0001-93;2017-12-31;1;INVESTCO S.A.;018589;DFP;71846;2018-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71846
00.743.065/0001-27;2017-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;72944;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72944
00.776.574/0001-56;2017-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;72061;2018-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72061
00.861.626/0001-92;2017-12-31;1;CONC RODOVIA PRES. DUTRA S.A.;019577;DFP;71697;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71697
00.864.214/0001-06;2017-12-31;1;ENERGISA S.A.;015253;DFP;72278;2018-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72278
00.897.864/0001-58;2017-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;72616;2018-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72616
00.924.429/0001-75;2017-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;72670;2018-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72670
00.938.574/0001-05;2017-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;72797;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72797
00.979.969/0001-56;2017-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;72812;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72812
01.027.058/0001-91;2017-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;71293;2018-02-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71293
01.027.058/0001-91;2017-12-31;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;71960;2018-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71960
01.027.058/0001-91;2017-12-31;3;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;71962;2018-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71962
01.083.200/0001-18;2017-12-31;1;NEOENERGIA S.A.;015539;DFP;71601;2018-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71601
01.083.200/0001-18;2017-12-31;2;NEOENERGIA S.A.;015539;DFP;71648;2018-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71648
01.083.200/0001-18;2017-12-31;3;NEOENERGIA S.A.;015539;DFP;71782;2018-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71782
01.083.200/0001-18;2017-12-31;4;NEOENERGIA S.A.;015539;DFP;82331;2019-04-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=82331
01.104.937/0001-70;2017-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;72692;2018-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72692
01.107.327/0001-20;2017-12-31;1;BBM LOGÍSTICA S.A.;024660;DFP;78985;2019-01-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=78985
01.258.943/0001-81;2017-12-31;1;ITAITINGA PARTICIPACOES S.A.;015865;DFP;72554;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72554
01.258.944/0001-26;2017-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;72333;2018-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72333
01.258.945/0001-70;2017-12-31;1;GRUCAI PARTICIPACOES S.A.;015695;DFP;72548;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72548
01.287.588/0001-79;2017-12-31;1;DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS S.A;024414;DFP;73562;2018-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73562
01.319.044/0001-41;2017-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;72951;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72951
01.417.222/0001-77;2017-12-31;1;MRS LOGISTICA S.A.;017949;DFP;72627;2018-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72627
01.545.826/0001-07;2017-12-31;1;GAFISA S.A.;016101;DFP;72110;2018-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72110
01.545.826/0001-07;2017-12-31;2;GAFISA S.A.;016101;DFP;72149;2018-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72149
01.548.981/0001-79;2017-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;71483;2018-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71483
01.616.929/0001-02;2017-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;76620;2018-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76620
01.616.929/0001-02;2017-12-31;2;SANEAMENTO DE GOIAS SA;019186;DFP;76837;2018-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76837
01.616.929/0001-02;2017-12-31;3;SANEAMENTO DE GOIAS SA;019186;DFP;88732;2019-10-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=88732
01.838.723/0001-27;2017-12-31;1;BRF S.A.;016292;DFP;71716;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71716
01.851.771/0001-55;2017-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;72580;2018-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72580
01.851.771/0001-55;2017-12-31;2;524 PARTICIPACOES S.A.;016284;DFP;72706;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72706
01.858.774/0001-10;2017-12-31;1;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;72112;2018-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72112
01.896.779/0001-38;2017-12-31;1;CSU DIGITAL S.A.;020044;DFP;72070;2018-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72070
01.917.705/0001-30;2017-12-31;1;AES ELPA S.A.;019313;DFP;72843;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72843
01.917.818/0001-36;2017-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;72795;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72795
01.938.783/0001-11;2017-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;72488;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72488
01.957.772/0001-89;2017-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;72946;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72946
01.971.614/0001-83;2017-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;72999;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72999
01.971.614/0001-83;2017-12-31;2;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;73316;2018-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73316
01.989.044/0001-59;2017-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;72957;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72957
02.016.439/0001-38;2017-12-31;1;RIO GRANDE ENERGIA SA;016535;DFP;72763;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72763
02.016.440/0001-62;2017-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;72764;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72764
02.062.747/0001-08;2017-12-31;1;SUDESTE S.A.;016586;DFP;72605;2018-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72605
02.062.747/0001-08;2017-12-31;2;SUDESTE S.A.;016586;DFP;72716;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72716
02.084.220/0001-76;2017-12-31;1;NUMERAL 80 PARTICIPAÇÕES S.A.;016446;DFP;71981;2018-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71981
02.105.040/0001-23;2017-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;72057;2018-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72057
02.117.801/0001-67;2017-12-31;1;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;DFP;72544;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72544
02.149.205/0001-69;2017-12-31;1;PORTO SEGURO S.A.;016659;DFP;71331;2018-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71331
02.149.205/0001-69;2017-12-31;2;PORTO SEGURO S.A.;016659;DFP;71335;2018-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71335
02.162.616/0001-94;2017-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;72521;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72521
02.193.750/0001-52;2017-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;72699;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72699
02.193.750/0001-52;2017-12-31;2;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;73237;2018-04-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73237
02.201.787/0001-85;2017-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;72642;2018-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72642
02.201.787/0001-85;2017-12-31;2;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;72740;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72740
02.217.319/0001-07;2017-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;72498;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72498
02.217.319/0001-07;2017-12-31;2;YBYRÁ CAPITAL S.A.;016705;DFP;72663;2018-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72663
02.221.531/0001-30;2017-12-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;DFP;71703;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71703
02.222.736/0001-30;2017-12-31;1;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;019011;DFP;72312;2018-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72312
02.258.422/0001-97;2017-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;76315;2018-07-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=76315
02.281.836/0001-37;2017-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;75102;2018-05-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=75102
02.291.077/0001-93;2017-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;72859;2018-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72859
02.302.100/0001-06;2017-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;71849;2018-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71849
02.302.101/0001-42;2017-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;72527;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72527
02.318.346/0001-68;2017-12-31;1;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016942;DFP;72935;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72935
02.328.280/0001-97;2017-12-31;1;ELEKTRO REDES S.A.;017485;DFP;71595;2018-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71595
02.328.280/0001-97;2017-12-31;2;ELEKTRO REDES S.A.;017485;DFP;73259;2018-04-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73259
02.338.534/0001-58;2017-12-31;1;LONGDIS S.A.;017434;DFP;72990;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72990
02.338.534/0001-58;2017-12-31;2;LONGDIS S.A.;017434;DFP;77794;2018-09-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=77794
02.351.144/0001-18;2017-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;72444;2018-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72444
02.363.917/0001-86;2017-12-31;1;RET PARTICIPACOES S.A.;017337;DFP;72972;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72972
02.365.069/0001-44;2017-12-31;1;PADTEC HOLDING S.A.;018414;DFP;72533;2018-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72533
02.366.097/0001-86;2017-12-31;1;VIANORTE S/A;021830;DFP;71683;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71683
02.373.517/0001-51;2017-12-31;1;LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL;023434;DFP;73344;2018-04-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=73344
02.382.073/0001-10;2017-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;72115;2018-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72115
02.387.241/0001-60;2017-12-31;1;RUMO S.A.;017450;DFP;71838;2018-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71838
02.397.080/0001-96;2017-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;71591;2018-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71591
02.415.408/0001-50;2017-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DFP;71702;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71702
02.429.144/0001-93;2017-12-31;1;CPFL ENERGIA S.A.;018660;DFP;72757;2018-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72757
02.451.848/0001-62;2017-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;71704;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71704
02.465.783/0001-04;2017-12-31;1;FUTURETEL S.A. - EM LIQUIDAÇÃO;017388;DFP;72934;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72934
02.474.103/0001-19;2017-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;71712;2018-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=71712
02.476.710/0001-18;2017-12-31;1;TELINVEST S.A.;017418;DFP;72970;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72970
02.502.844/0001-66;2017-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;72377;2018-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72377
02.509.186/0001-34;2017-12-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DFP;72977;2018-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=72977
