CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.272.185/0001-93;2021-12-31;1;CIMS S.A.;014818;DFP;113231;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113231
00.336.701/0001-04;2021-12-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;112728;2022-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112728
00.359.742/0001-08;2021-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;112448;2022-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112448
00.383.281/0001-09;2021-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;112082;2022-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112082
00.389.481/0001-79;2021-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;DFP;111899;2022-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111899
00.416.968/0001-01;2021-12-31;1;BANCO INTER S.A.;024406;DFP;111916;2022-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111916
00.416.968/0001-01;2021-12-31;2;BANCO INTER S.A.;024406;DFP;111925;2022-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111925
00.416.968/0001-01;2021-12-31;3;BANCO INTER S.A.;024406;DFP;113762;2022-04-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113762
00.545.378/0001-70;2021-12-31;1;SERRA AZUL WATER PARK SA;014966;DFP;113285;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113285
00.622.416/0001-41;2021-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DFP;112670;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112670
00.644.907/0001-93;2021-12-31;1;INVESTCO S.A.;018589;DFP;111813;2022-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111813
00.743.065/0001-27;2021-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;113265;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113265
00.776.574/0001-56;2021-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;DFP;112049;2022-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112049
00.864.214/0001-06;2021-12-31;1;ENERGISA S.A.;015253;DFP;112649;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112649
00.864.214/0001-06;2021-12-31;2;ENERGISA S.A.;015253;DFP;112666;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112666
00.864.214/0001-06;2021-12-31;3;ENERGISA S.A.;015253;DFP;112668;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112668
00.864.214/0001-06;2021-12-31;4;ENERGISA S.A.;015253;DFP;112928;2022-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112928
00.864.214/0001-06;2021-12-31;5;ENERGISA S.A.;015253;DFP;133648;2024-01-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133648
00.897.864/0001-58;2021-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;113320;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113320
00.924.429/0001-75;2021-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;112208;2022-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112208
00.938.574/0001-05;2021-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;112181;2022-03-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112181
00.974.211/0001-25;2021-12-31;1;LINHA AMARELA S.A. - LAMSA;024937;DFP;113169;2022-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113169
00.979.969/0001-56;2021-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;112524;2022-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112524
01.027.058/0001-91;2021-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;111508;2022-02-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111508
01.027.058/0001-91;2021-12-31;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;112070;2022-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112070
01.083.200/0001-18;2021-12-31;1;NEOENERGIA S.A.;015539;DFP;111842;2022-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111842
01.104.937/0001-70;2021-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;113220;2022-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113220
01.104.937/0001-70;2021-12-31;2;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;113245;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113245
01.104.937/0001-70;2021-12-31;3;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;113299;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113299
01.104.937/0001-70;2021-12-31;4;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;113417;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113417
01.104.937/0001-70;2021-12-31;5;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;113767;2022-04-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113767
01.107.327/0001-20;2021-12-31;1;BBM LOGÍSTICA S.A.;024660;DFP;113103;2022-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113103
01.258.944/0001-26;2021-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;112617;2022-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112617
01.319.044/0001-41;2021-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;113358;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113358
01.417.222/0001-77;2021-12-31;1;MRS LOGISTICA S.A.;017949;DFP;112878;2022-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112878
01.468.594/0001-22;2021-12-31;1;LG INFORMÁTICA S.A.;025666;DFP;112716;2022-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112716
01.543.032/0001-04;2021-12-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;DFP;112065;2022-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112065
01.545.826/0001-07;2021-12-31;1;GAFISA S.A.;016101;DFP;112740;2022-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112740
01.548.981/0001-79;2021-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;111723;2022-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111723
01.599.101/0001-93;2021-12-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DFP;112398;2022-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112398
01.616.929/0001-02;2021-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;112422;2022-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112422
01.616.929/0001-02;2021-12-31;2;SANEAMENTO DE GOIAS SA;019186;DFP;112748;2022-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112748
01.616.929/0001-02;2021-12-31;3;SANEAMENTO DE GOIAS SA;019186;DFP;113129;2022-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113129
01.838.723/0001-27;2021-12-31;1;BRF S.A.;016292;DFP;111931;2022-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111931
01.851.771/0001-55;2021-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;111965;2022-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111965
01.851.771/0001-55;2021-12-31;2;524 PARTICIPACOES S.A.;016284;DFP;112301;2022-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112301
01.896.779/0001-38;2021-12-31;1;CSU DIGITAL S.A.;020044;DFP;112393;2022-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112393
01.896.779/0001-38;2021-12-31;2;CSU DIGITAL S.A.;020044;DFP;112414;2022-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112414
01.917.818/0001-36;2021-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;112968;2022-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112968
01.938.783/0001-11;2021-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;113308;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113308
01.957.772/0001-89;2021-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;113425;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113425
01.968.293/0001-68;2021-12-31;1;ELETRORIVER S.A.;026891;DFP;113960;2022-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113960
01.971.614/0001-83;2021-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;113297;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113297
01.989.044/0001-59;2021-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;113360;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113360
01.989.044/0001-59;2021-12-31;2;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;113409;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113409
02.016.440/0001-62;2021-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;112653;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112653
02.041.460/0001-93;2021-12-31;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;DFP;120337;2022-08-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120337
02.062.747/0001-08;2021-12-31;1;SUDESTE S.A.;016586;DFP;112755;2022-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112755
02.105.040/0001-23;2021-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;113281;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113281
02.149.205/0001-69;2021-12-31;1;PORTO SEGURO S.A.;016659;DFP;111606;2022-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111606
02.162.616/0001-94;2021-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;113093;2022-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113093
02.193.750/0001-52;2021-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;112836;2022-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112836
02.201.787/0001-85;2021-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;113362;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113362
02.217.319/0001-07;2021-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;113301;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113301
02.255.187/0001-08;2021-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DFP;112865;2022-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112865
02.258.422/0001-97;2021-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;113269;2022-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113269
02.281.836/0001-37;2021-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;113053;2022-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113053
02.281.836/0001-37;2021-12-31;2;TRANSNORDESTINA LOGISTICA SA;020443;DFP;113145;2022-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113145
02.286.479/0001-08;2021-12-31;1;LOCALIZA FLEET S.A.;024813;DFP;112074;2022-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112074
02.291.077/0001-93;2021-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;112466;2022-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112466
02.302.100/0001-06;2021-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;111820;2022-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111820
02.302.101/0001-42;2021-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;112862;2022-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112862
02.328.280/0001-97;2021-12-31;1;ELEKTRO REDES S.A.;017485;DFP;111849;2022-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111849
02.338.534/0001-58;2021-12-31;1;LONGDIS S.A.;017434;DFP;113335;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113335
02.351.144/0001-18;2021-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;112359;2022-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112359
02.351.877/0001-52;2021-12-31;1;LWSA S/A;024910;DFP;112884;2022-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112884
02.351.877/0001-52;2021-12-31;2;LWSA S/A;024910;DFP;113147;2022-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113147
02.357.251/0001-53;2021-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;024872;DFP;112908;2022-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112908
02.365.069/0001-44;2021-12-31;1;PADTEC HOLDING S.A.;018414;DFP;112549;2022-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112549
02.382.073/0001-10;2021-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;111948;2022-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111948
02.387.241/0001-60;2021-12-31;1;RUMO S.A.;017450;DFP;111861;2022-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111861
02.397.080/0001-96;2021-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;111844;2022-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111844
02.415.408/0001-50;2021-12-31;1;CONC ROD.OESTE SP VIAOESTE S.A;021024;DFP;112064;2022-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112064
02.421.421/0001-11;2021-12-31;1;TIM S.A.;024929;DFP;111996;2022-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111996
02.421.421/0001-11;2021-12-31;2;TIM S.A.;024929;DFP;112106;2022-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112106
02.429.144/0001-93;2021-12-31;1;CPFL ENERGIA S.A.;018660;DFP;112650;2022-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112650
02.451.848/0001-62;2021-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;112066;2022-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112066
02.474.103/0001-19;2021-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;111751;2022-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111751
02.502.844/0001-66;2021-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;112614;2022-03-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112614
02.509.186/0001-34;2021-12-31;1;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;023060;DFP;113429;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113429
02.509.491/0001-26;2021-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DFP;112509;2022-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=112509
02.558.157/0001-62;2021-12-31;1;TELEFÔNICA BRASIL S.A;017671;DFP;111940;2022-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=111940
02.560.878/0001-07;2021-12-31;1;HOSPITAL ANCHIETA S.A.;026468;DFP;113315;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113315
02.591.787/0001-39;2021-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DFP;113337;2022-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113337
02.600.854/0001-34;2021-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DFP;122417;2022-11-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122417
