CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.192.769/0001-59;2023-12-31;1;NEUMARKT TRADE AND FINANCIAL CENTER S/A;014613;DFP;135234;2024-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135234
00.194.724/0001-13;2023-12-31;1;AES BRASIL OPERAÇÕES S.A.;026174;DFP;134262;2024-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134262
00.194.724/0001-13;2023-12-31;2;AES BRASIL OPERAÇÕES S.A.;026174;DFP;134389;2024-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134389
00.242.184/0001-04;2023-12-31;1;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;026069;DFP;135146;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135146
00.272.185/0001-93;2023-12-31;1;CIMS S.A.;014818;DFP;134855;2024-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134855
00.336.701/0001-04;2023-12-31;1;TELEC BRASILEIRAS S.A. TELEBRAS;011258;DFP;134874;2024-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134874
00.357.038/0001-16;2023-12-31;1;CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.;027472;DFP;135493;2024-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135493
00.359.742/0001-08;2023-12-31;1;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;015423;DFP;134239;2024-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134239
00.383.281/0001-09;2023-12-31;1;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;134420;2024-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134420
00.383.281/0001-09;2023-12-31;2;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;DFP;134561;2024-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134561
00.389.481/0001-79;2023-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;DFP;134768;2024-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134768
00.389.481/0001-79;2023-12-31;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;DFP;135723;2024-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135723
00.545.378/0001-70;2023-12-31;1;SERRA AZUL WATER PARK SA;014966;DFP;135422;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135422
00.622.416/0001-41;2023-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;DFP;134572;2024-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134572
00.644.907/0001-93;2023-12-31;1;INVESTCO S.A.;018589;DFP;134265;2024-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134265
00.743.065/0001-27;2023-12-31;1;LITEL PARTICIPACOES S.A.;015091;DFP;135309;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135309
00.864.214/0001-06;2023-12-31;1;ENERGISA S.A.;015253;DFP;134654;2024-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134654
00.864.214/0001-06;2023-12-31;2;ENERGISA S.A.;015253;DFP;134668;2024-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134668
00.864.214/0001-06;2023-12-31;3;ENERGISA S.A.;015253;DFP;134790;2024-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134790
00.873.894/0001-24;2023-12-31;1;LETS RENT A CAR S/A;027383;DFP;135115;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135115
00.897.864/0001-58;2023-12-31;1;SANTA CATARINA PART INVEST SA;015199;DFP;134976;2024-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134976
00.924.429/0001-75;2023-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;DFP;134612;2024-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134612
00.938.574/0001-05;2023-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;DFP;134638;2024-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134638
00.974.211/0001-25;2023-12-31;1;LINHA AMARELA S.A. - LAMSA;024937;DFP;135213;2024-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135213
00.979.969/0001-56;2023-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;134385;2024-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134385
01.027.058/0001-91;2023-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;133851;2024-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133851
01.083.200/0001-18;2023-12-31;1;NEOENERGIA S.A.;015539;DFP;133915;2024-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133915
01.104.937/0001-70;2023-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;134990;2024-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134990
01.104.937/0001-70;2023-12-31;2;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;135652;2024-04-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135652
01.107.327/0001-20;2023-12-31;1;BBM LOGÍSTICA S.A.;024660;DFP;135042;2024-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135042
01.258.944/0001-26;2023-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;135432;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135432
01.319.044/0001-41;2023-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;135396;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135396
01.417.222/0001-77;2023-12-31;1;MRS LOGISTICA S.A.;017949;DFP;134912;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134912
01.543.032/0001-04;2023-12-31;1;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;025577;DFP;135106;2024-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135106
01.545.826/0001-07;2023-12-31;1;GAFISA S.A.;016101;DFP;135175;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135175
01.548.981/0001-79;2023-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;133975;2024-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133975
01.599.101/0001-93;2023-12-31;1;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DFP;135381;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135381
01.616.929/0001-02;2023-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;134535;2024-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134535
01.616.929/0001-02;2023-12-31;2;SANEAMENTO DE GOIAS SA;019186;DFP;134558;2024-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134558
01.616.929/0001-02;2023-12-31;3;SANEAMENTO DE GOIAS SA;019186;DFP;137256;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137256
01.637.895/0001-32;2023-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DFP;134938;2024-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134938
01.838.723/0001-27;2023-12-31;1;BRF S.A.;016292;DFP;134263;2024-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134263
01.851.771/0001-55;2023-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;134126;2024-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134126
01.896.779/0001-38;2023-12-31;1;CSU DIGITAL S.A.;020044;DFP;134929;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134929
01.917.818/0001-36;2023-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;135096;2024-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135096
01.938.783/0001-11;2023-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;135280;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135280
01.938.783/0001-11;2023-12-31;2;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;135284;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135284
01.957.772/0001-89;2023-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;135397;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135397
01.957.772/0001-89;2023-12-31;2;SUL 116 PARTICIPACOES S.A.;016438;DFP;139634;2024-07-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139634
01.968.293/0001-68;2023-12-31;1;ELETRORIVER S.A.;026891;DFP;134154;2024-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134154
01.989.044/0001-59;2023-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;135395;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135395
02.016.440/0001-62;2023-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;134985;2024-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134985
02.016.507/0001-69;2023-12-31;1;CIA DE GER. E TRANS. DE ENERGIA ELÉTRICA DO SUL DO BRASIL;027480;DFP;135511;2024-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135511
02.031.413/0001-69;2023-12-31;1;PETRO RIO JAGUAR PETRÓLEO S.A.;027200;DFP;135288;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135288
02.041.460/0001-93;2023-12-31;1;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;027022;DFP;134841;2024-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134841
02.062.747/0001-08;2023-12-31;1;SUDESTE S.A.;016586;DFP;135305;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135305
02.062.747/0001-08;2023-12-31;2;SUDESTE S.A.;016586;DFP;135720;2024-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135720
02.149.205/0001-69;2023-12-31;1;PORTO SEGURO S.A.;016659;DFP;134284;2024-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134284
02.162.616/0001-94;2023-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;135316;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135316
02.162.616/0001-94;2023-12-31;2;UPTICK PARTICIPACOES S.A.;016624;DFP;139182;2024-06-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139182
02.193.750/0001-52;2023-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;135081;2024-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135081
02.201.787/0001-85;2023-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;135205;2024-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135205
02.217.319/0001-07;2023-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;135174;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135174
02.217.319/0001-07;2023-12-31;2;YBYRÁ CAPITAL S.A.;016705;DFP;135764;2024-04-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135764
02.217.319/0001-07;2023-12-31;3;YBYRÁ CAPITAL S.A.;016705;DFP;138083;2024-05-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138083
02.217.319/0001-07;2023-12-31;4;YBYRÁ CAPITAL S.A.;016705;DFP;139532;2024-07-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139532
02.255.187/0001-08;2023-12-31;1;UNIFIQUE TELECOMUNICAÇÕES S.A.;026050;DFP;134906;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134906
02.258.422/0001-97;2023-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;135419;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135419
02.281.836/0001-37;2023-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;134687;2024-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134687
02.286.479/0001-08;2023-12-31;1;LOCALIZA FLEET S.A.;024813;DFP;134725;2024-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134725
02.291.077/0001-93;2023-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;135060;2024-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135060
02.302.100/0001-06;2023-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;134267;2024-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134267
02.302.101/0001-42;2023-12-31;1;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;016993;DFP;134537;2024-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134537
02.328.280/0001-97;2023-12-31;1;ELEKTRO REDES S.A.;017485;DFP;133902;2024-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133902
02.338.534/0001-58;2023-12-31;1;LONGDIS S.A.;017434;DFP;135161;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135161
02.351.144/0001-18;2023-12-31;1;TEGMA GESTAO LOGISTICA S.A.;020800;DFP;134619;2024-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134619
02.351.877/0001-52;2023-12-31;1;LWSA S/A;024910;DFP;134904;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134904
02.357.251/0001-53;2023-12-31;1;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;024872;DFP;135051;2024-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135051
02.365.069/0001-44;2023-12-31;1;PADTEC HOLDING S.A.;018414;DFP;134544;2024-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134544
02.365.069/0001-44;2023-12-31;2;PADTEC HOLDING S.A.;018414;DFP;134545;2024-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134545
02.382.073/0001-10;2023-12-31;1;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;023469;DFP;134721;2024-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134721
02.387.241/0001-60;2023-12-31;1;RUMO S.A.;017450;DFP;135221;2024-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135221
02.397.080/0001-96;2023-12-31;1;ITAPEBI GERACAO DE ENERGIA S.A.;019364;DFP;133897;2024-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133897
02.421.421/0001-11;2023-12-31;1;TIM S.A.;024929;DFP;133877;2024-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133877
02.429.144/0001-93;2023-12-31;1;CPFL ENERGIA S.A.;018660;DFP;134981;2024-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134981
02.451.848/0001-62;2023-12-31;1;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;020192;DFP;134361;2024-02-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134361
02.474.103/0001-19;2023-12-31;1;ENGIE BRASIL ENERGIA S.A.;017329;DFP;134298;2024-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134298
02.502.844/0001-66;2023-12-31;1;RUMO MALHA PAULISTA S.A.;017930;DFP;135429;2024-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135429
02.509.491/0001-26;2023-12-31;1;CONC ECOVIAS IMIGRANTES S.A.;020397;DFP;134694;2024-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134694
02.536.066/0001-26;2023-12-31;1;VITAL ENGENHARIA AMBIENTAL S.A.;027510;DFP;135679;2024-04-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135679
02.558.157/0001-62;2023-12-31;1;TELEFÔNICA BRASIL S.A;017671;DFP;134135;2024-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134135
02.560.878/0001-07;2023-12-31;1;HOSPITAL ANCHIETA S.A.;026468;DFP;134935;2024-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134935
02.591.787/0001-39;2023-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DFP;134880;2024-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134880
02.600.854/0001-34;2023-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DFP;133946;2024-02-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133946
02.635.522/0001-95;2023-03-31;1;JALLES MACHADO S.A.;025496;DFP;128659;2023-06-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128659
02.635.522/0001-95;2023-03-31;2;JALLES MACHADO S.A.;025496;DFP;128700;2023-06-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128700
02.664.042/0001-52;2023-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DFP;134804;2024-03-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134804
