CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.979.969/0001-56;2012-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;DFP;25845;2013-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25845
00.994.533/0001-36;2012-12-31;1;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;DFP;25777;2013-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25777
00.994.533/0001-36;2012-12-31;2;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;DFP;26082;2013-04-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=26082
00.994.533/0001-36;2012-12-31;3;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO;015652;DFP;59480;2016-09-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=59480
01.027.058/0001-91;2012-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;DFP;24133;2013-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24133
01.083.200/0001-18;2012-12-31;1;NEOENERGIA S.A.;015539;DFP;25234;2013-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25234
01.104.937/0001-70;2012-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;DFP;25348;2013-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25348
01.258.943/0001-81;2012-12-31;1;ITAITINGA PARTICIPACOES S.A.;015865;DFP;25386;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25386
01.258.944/0001-26;2012-12-31;1;RUMO MALHA SUL S.A.;015709;DFP;25115;2013-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25115
01.258.944/0001-26;2012-12-31;2;RUMO MALHA SUL S.A.;015709;DFP;25156;2013-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25156
01.258.945/0001-70;2012-12-31;1;GRUCAI PARTICIPACOES S.A.;015695;DFP;25384;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25384
01.319.044/0001-41;2012-12-31;1;WTC AMAZONAS SUITE HOTEL S.A.;015741;DFP;25599;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25599
01.414.107/0001-49;2012-12-31;1;ENERGIPAR PARTICIPAÇÕES S.A.;015849;DFP;25029;2013-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25029
01.417.222/0001-77;2012-12-31;1;MRS LOGISTICA S.A.;017949;DFP;25196;2013-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25196
01.545.826/0001-07;2012-12-31;1;GAFISA S.A.;016101;DFP;24844;2013-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24844
01.547.749/0001-16;2012-12-31;1;521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;016330;DFP;25332;2013-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25332
01.548.981/0001-79;2012-12-31;1;INVESTIMENTOS BEMGE S.A.;006041;DFP;25576;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25576
01.608.571/0001-76;2012-12-31;1;BELAPART SA;016233;DFP;25754;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25754
01.608.571/0001-76;2012-12-31;2;BELAPART SA;016233;DFP;25944;2013-04-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25944
01.616.929/0001-02;2012-12-31;1;SANEAMENTO DE GOIAS SA;019186;DFP;26647;2013-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=26647
01.654.604/0001-14;2012-12-31;1;CONCES DA ROD OSÓRIO-POA S/A - CONCEPA;017590;DFP;25168;2013-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25168
01.772.313/0001-20;2012-12-31;1;VALETRON SA;016225;DFP;25765;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25765
01.838.723/0001-27;2012-12-31;1;BRF S.A.;016292;DFP;24657;2013-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24657
01.851.771/0001-55;2012-12-31;1;524 PARTICIPACOES S.A.;016284;DFP;25172;2013-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25172
01.851.771/0001-55;2012-12-31;2;524 PARTICIPACOES S.A.;016284;DFP;25174;2013-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25174
01.858.774/0001-10;2012-12-31;1;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;24387;2013-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24387
01.858.774/0001-10;2012-12-31;2;BV LEASING - ARRENDAMENTO MERCANTIL S.A.;020133;DFP;24692;2013-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24692
01.896.779/0001-38;2012-12-31;1;CSU DIGITAL S.A.;020044;DFP;24772;2013-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24772
01.917.705/0001-30;2012-12-31;1;AES ELPA S.A.;019313;DFP;24555;2013-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24555
01.917.705/0001-30;2012-12-31;2;AES ELPA S.A.;019313;DFP;24570;2013-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24570
01.917.818/0001-36;2012-12-31;1;LIGHT ENERGIA S.A.;023000;DFP;25268;2013-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25268
01.938.783/0001-11;2012-12-31;1;CIA PARTICIPACOES ALIANCA DA BAHIA;018708;DFP;25389;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25389
01.957.772/0001-89;2012-12-31;1;SUL 116 PARTICIPACOES S.A.;016438;DFP;25526;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25526
01.971.614/0001-83;2012-12-31;1;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;25717;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25717
01.971.614/0001-83;2012-12-31;2;EMPRESA NAC COM REDITO PART S.A.ENCORPAR;016497;DFP;25924;2013-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25924
01.989.044/0001-59;2012-12-31;1;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;016551;DFP;25615;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25615
02.016.439/0001-38;2012-12-31;1;RIO GRANDE ENERGIA SA;016535;DFP;24907;2013-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24907
02.016.440/0001-62;2012-12-31;1;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;24573;2013-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24573
02.016.440/0001-62;2012-12-31;2;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;016527;DFP;24599;2013-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24599
02.062.747/0001-08;2012-12-31;1;SUDESTE S.A.;016586;DFP;25081;2013-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25081
02.084.220/0001-76;2012-12-31;1;NUMERAL 80 PARTICIPAÇÕES S.A.;016446;DFP;24067;2013-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24067
02.105.040/0001-23;2012-12-31;1;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;24824;2013-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24824
02.105.040/0001-23;2012-12-31;2;VIRGO II COMPANHIA DE SECURITIZACAO;018287;DFP;24865;2013-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24865
02.107.946/0001-87;2012-12-31;1;TELEMAR PARTICIPAÇÕES SA;018678;DFP;24535;2013-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24535
02.107.946/0001-87;2012-12-31;2;TELEMAR PARTICIPAÇÕES SA;018678;DFP;27289;2013-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=27289
02.117.801/0001-67;2012-12-31;1;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;DFP;25762;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25762
02.117.801/0001-67;2012-12-31;2;BONAIRE PARTICIPACOES S.A. - EM LIQUIDAÇÃO;016560;DFP;25862;2013-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25862
02.149.205/0001-69;2012-12-31;1;PORTO SEGURO S.A.;016659;DFP;24456;2013-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24456
02.162.616/0001-94;2012-12-31;1;UPTICK PARTICIPACOES S.A.;016624;DFP;25550;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25550
02.193.750/0001-52;2012-12-31;1;DEXXOS PARTICIPAÇÕES S.A.;016632;DFP;25858;2013-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25858
02.201.787/0001-85;2012-12-31;1;CEL PARTICIPAÇÕES S.A. - CELPAR;016675;DFP;25493;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25493
02.217.319/0001-07;2012-12-31;1;YBYRÁ CAPITAL S.A.;016705;DFP;25122;2013-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25122
02.221.531/0001-30;2012-12-31;1;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;019151;DFP;25015;2013-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25015
02.222.736/0001-30;2012-12-31;1;EMPRESA CONC RODOV DO NORTE S.A.ECONORTE;019011;DFP;25109;2013-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25109
02.258.422/0001-97;2012-12-31;1;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;017868;DFP;25668;2013-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25668
02.281.836/0001-37;2012-12-31;1;TRANSNORDESTINA LOGISTICA SA;020443;DFP;25499;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25499
02.286.509/0001-78;2012-12-31;1;SUBESTAÇÃO ELETROMETRÔ S/A;017787;DFP;25417;2013-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25417
02.291.077/0001-93;2012-12-31;1;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;25035;2013-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25035
02.291.077/0001-93;2012-12-31;2;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;019232;DFP;25042;2013-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=25042
02.302.100/0001-06;2012-12-31;1;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;016985;DFP;24650;2013-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=24650
